colour,id,dayofweek-month-dayofmonth,daynumber,unixtimeint,hour
#7E6E6E,1163494071318955217_278048920,FriJan15,15,1452919323,20
#7C4242,1163494140605314213_1801865460,FriJan15,15,1452919331,20
#DFDFDF,1163494139551315583_2305508356,FriJan15,15,1452919331,20
#4D4242,1163494213580894640_1556963467,FriJan15,15,1452919340,20
#969696,1163494231976218121_27867594,FriJan15,15,1452919342,20
#835D5D,1163494245768144815_659213624,FriJan15,15,1452919344,20
#762929,1163494296117437106_245554471,FriJan15,15,1452919350,20
#653131,1163494330682681843_317595361,FriJan15,15,1452919354,20
#BCBCBC,1163494362067641470_493128464,FriJan15,15,1452919358,20
#926363,1163494402283638395_446059450,FriJan15,15,1452919362,20
#2D2323,1163494547641637189_192279645,FriJan15,15,1452919380,20
#BA8989,1163494619750104365_1736329638,FriJan15,15,1452919388,20
#542B2B,1163494673919466736_605470,FriJan15,15,1452919395,20
#7C5656,1163494954982828385_748449,FriJan15,15,1452919428,20
#9E9292,1163494974241304042_430041722,FriJan15,15,1452919430,20
#681515,1163495175507879724_9340456,FriJan15,15,1452919454,20
#564040,1163495239843490750_277043753,FriJan15,15,1452919462,20
#ADA3A3,1163495338323744938_28691797,FriJan15,15,1452919474,20
#3E3232,1163495348215354883_1351013204,FriJan15,15,1452919475,20
#7C6F6F,1163495347402659167_395004180,FriJan15,15,1452919475,20
#705A5A,1163495928061295299_259728389,FriJan15,15,1452919544,20
#4B1B1B,1163496180942810228_337776962,FriJan15,15,1452919574,20
#6D7C7C,1163496211496754504_289459534,FriJan15,15,1452919578,20
#976F6F,1163496224642175708_739995,FriJan15,15,1452919580,20
#414D4D,1163496262759864073_203459852,FriJan15,15,1452919584,20
#463232,1163496785157289940_2370071788,FriJan15,15,1452919646,20
#685050,1163496788169607342_19197577,FriJan15,15,1452919647,20
#7E6565,1163496868673312796_1515375853,FriJan15,15,1452919656,20
#859999,1163497026397220698_858207122,FriJan15,15,1452919675,20
#944444,1163497198383339317_1676694932,FriJan15,15,1452919696,20
#423434,1163497308991839144_2081333,FriJan15,15,1452919709,20
#596B6B,1163497337935549997_2490174276,FriJan15,15,1452919712,20
#836060,1163497391923940084_199483601,FriJan15,15,1452919719,20
#8E5151,1163497443034753471_577207649,FriJan15,15,1452919725,20
#6A3D3D,1163497451122856998_578349100,FriJan15,15,1452919726,20
#8FAFAF,1163497650310075734_179663828,FriJan15,15,1452919749,20
#7D9393,1163497662252453249_2612860898,FriJan15,15,1452919751,20
#664C4C,1163497700320725348_6951649,FriJan15,15,1452919755,20
#563333,1163497758112258589_13489005,FriJan15,15,1452919762,20
#164444,1163497800072045170_24018975,FriJan15,15,1452919767,20
#F0D4D4,1163497888854674300_826633,FriJan15,15,1452919778,20
#A16B6B,1163497927913554292_2303183119,FriJan15,15,1452919783,20
#867C7C,1163497954493895010_1134920035,FriJan15,15,1452919786,20
#715D5D,1163498073748567736_1129637204,FriJan15,15,1452919800,20
#815B5B,1163498154152268055_17586123,FriJan15,15,1452919810,20
#6F4343,1163498324612673784_14689923,FriJan15,15,1452919830,20
#AC7070,1163498373458524885_36313933,FriJan15,15,1452919836,20
#424848,1163498385997026965_271561524,FriJan15,15,1452919837,20
#4D3535,1163498486499510336_1745910129,FriJan15,15,1452919849,20
#565757,1163498887847029647_1376648017,FriJan15,15,1452919897,20
#836969,1163498908773941036_10595414,FriJan15,15,1452919900,20
#C18787,1163499092753323069_1006920836,FriJan15,15,1452919921,20
#6B5B5B,1163499140425932834_2232550983,FriJan15,15,1452919927,20
#908B8B,1163499209601688689_12554200,FriJan15,15,1452919935,20
#7F5353,1163499647688234171_369059084,FriJan15,15,1452919988,20
#804B4B,1163499705256715834_1583106608,FriJan15,15,1452919994,20
#617272,1163499751908193289_2347958980,FriJan15,15,1452920000,20
#909090,1163499801367146598_1433707,FriJan15,15,1452920006,20
#765D5D,1163500067243207204_226157857,FriJan15,15,1452920038,20
#AE8080,1163500165048098716_241859918,FriJan15,15,1452920049,20
#2D1515,1163500168880681883_356758931,FriJan15,15,1452920050,20
#673030,1163500295163393448_247609524,FriJan15,15,1452920065,20
#588C8C,1163500373427350709_1986122810,FriJan15,15,1452920074,20
#947979,1163500573763953051_13717679,FriJan15,15,1452920098,20
#3A2B2B,1163500796018282350_190525882,FriJan15,15,1452920124,20
#6C5353,1163500903754271612_1481491953,FriJan15,15,1452920137,20
#674343,1163501029724378641_1774500372,FriJan15,15,1452920152,20
#070C0C,1163501068750615682_2018042748,FriJan15,15,1452920157,20
#9C5C5C,1163501075611677190_813521947,FriJan15,15,1452920158,20
#685A5A,1163501131209579177_1402680197,FriJan15,15,1452920164,20
#354040,1163501159324292354_1693459580,FriJan15,15,1452920168,20
#C5B0B0,1163501467111016427_1564609880,FriJan15,15,1452920205,20
#A26B6B,1163501521518966142_749332,FriJan15,15,1452920211,20
#8C5151,1163501637700411743_3528575,FriJan15,15,1452920225,20
#553636,1163501807727197489_316421710,FriJan15,15,1452920245,20
#402828,1163502037234146099_611109661,FriJan15,15,1452920272,20
#776F6F,1163502127093107245_1534204849,FriJan15,15,1452920283,20
#352828,1163502192497469971_252043273,FriJan15,15,1452920291,20
#CAB4B4,1163502414989332527_2502979067,FriJan15,15,1452920318,20
#564B4B,1163502499813773763_838852931,FriJan15,15,1452920328,20
#8F6767,1163502548300928029_53908,FriJan15,15,1452920333,20
#805C5C,1163502659322722957_30927509,FriJan15,15,1452920347,20
#5C3D3D,1163502799011355260_734584005,FriJan15,15,1452920363,20
#750808,1163502870261621383_252381495,FriJan15,15,1452920372,20
#643737,1163502905678960097_5797116,FriJan15,15,1452920376,20
#A29D9D,1163502955506586513_37386427,FriJan15,15,1452920382,20
#502E2E,1163503029897150105_1093666806,FriJan15,15,1452920391,20
#373737,1163503184341064973_206873030,FriJan15,15,1452920409,21
#C59B9B,1163503364881339493_1546568668,FriJan15,15,1452920431,21
#376767,1163503382930713731_21915826,FriJan15,15,1452920433,21
#936666,1163503450681107097_1289974727,FriJan15,15,1452920441,21
#7E2F2F,1163503594789036600_13064759,FriJan15,15,1452920458,21
#6A5A5A,1163503611456115448_41393699,FriJan15,15,1452920460,21
#6B4E4E,1163503680644089764_7152464,FriJan15,15,1452920468,21
#8B4444,1163504200202203156_17103723,FriJan15,15,1452920530,21
#AA9494,1163504222227099246_52215218,FriJan15,15,1452920533,21
#866565,1163504253618439351_2318086360,FriJan15,15,1452920537,21
#5E5353,1163504277241123184_29196715,FriJan15,15,1452920539,21
#503B3B,1163504371275927658_311710259,FriJan15,15,1452920551,21
#7E5656,1163504475748020268_15140619,FriJan15,15,1452920563,21
#6A6161,1163504544938638748_1513911966,FriJan15,15,1452920571,21
#505757,1163504604104824693_2331893268,FriJan15,15,1452920578,21
#C59B9B,1163504691219636222_1271252406,FriJan15,15,1452920589,21
#919292,1163504760092415838_12839660,FriJan15,15,1452920597,21
#765454,1163504913097113314_318666230,FriJan15,15,1452920615,21
#402626,1163504919104996582_10282832,FriJan15,15,1452920616,21
#7D7676,1163504915776639249_2208049707,FriJan15,15,1452920616,21
#935252,1163505160158072148_256890914,FriJan15,15,1452920645,21
#968989,1163505223535143251_1701057025,FriJan15,15,1452920652,21
#C99A9A,1163505258070813956_1735736802,FriJan15,15,1452920656,21
#773C3C,1163505346091306573_281130658,FriJan15,15,1452920667,21
#745454,1163505523577421461_568390606,FriJan15,15,1452920688,21
#8C2F2F,1163505813977642177_875313916,FriJan15,15,1452920723,21
#7F3C3C,1163505926889163433_725134753,FriJan15,15,1452920736,21
#8D4444,1163505948850368957_20414587,FriJan15,15,1452920739,21
#C17B7B,1163506248664646902_8226696,FriJan15,15,1452920775,21
#BA8E8E,1163506386022887718_533884795,FriJan15,15,1452920791,21
#454848,1163506406302047315_655410406,FriJan15,15,1452920793,21
#944646,1163506435808813098_2517889343,FriJan15,15,1452920797,21
#504B4B,1163506475434744616_190072533,FriJan15,15,1452920802,21
#2A1313,1163506571930704602_299334293,FriJan15,15,1452920813,21
#7B7777,1163506674009538792_1513062207,FriJan15,15,1452920825,21
#C69595,1163506820443294382_2179124369,FriJan15,15,1452920843,21
#A68181,1163506844711299471_571164137,FriJan15,15,1452920846,21
#C4A3A3,1163506943887420712_1735736802,FriJan15,15,1452920857,21
#A08484,1163506958190626747_357722416,FriJan15,15,1452920859,21
#425959,1163506968090577947_183448778,FriJan15,15,1452920860,21
#7F5A5A,1163506985569432634_50125844,FriJan15,15,1452920862,21
#966262,1163507194959259041_336687584,FriJan15,15,1452920887,21
#7D4E4E,1163507245347662433_31035665,FriJan15,15,1452920893,21
#807474,1163507360851153473_220071395,FriJan15,15,1452920907,21
#C38F8F,1163507399194370759_244490311,FriJan15,15,1452920912,21
#827070,1163507463254235046_12839660,FriJan15,15,1452920919,21
#914F4F,1163507484335064589_515624912,FriJan15,15,1452920922,21
#A99F9F,1163507516470010150_2413473143,FriJan15,15,1452920926,21
#783C3C,1163507567077074203_1111926768,FriJan15,15,1452920932,21
#5F3333,1163507631769619915_2116546378,FriJan15,15,1452920939,21
#0F0C0C,1163507776425940499_2534219468,FriJan15,15,1452920957,21
#BC9393,1163507811747638583_1735736802,FriJan15,15,1452920961,21
#853939,1163507969226041368_635550889,FriJan15,15,1452920980,21
#7D4F4F,1163508028017347123_1623719737,FriJan15,15,1452920987,21
#8F7070,1163508070007111833_145111215,FriJan15,15,1452920992,21
#533D3D,1163508207613821907_189206199,FriJan15,15,1452921008,21
#717474,1163508338233279955_281931632,FriJan15,15,1452921024,21
#B88B8B,1163508362854018372_1735736802,FriJan15,15,1452921027,21
#3F4545,1163508386812054284_247881969,FriJan15,15,1452921029,21
#B07E7E,1163508398968629770_428578417,FriJan15,15,1452921031,21
#8D9191,1163508493664641234_33150503,FriJan15,15,1452921042,21
#488383,1163508527580616445_341036316,FriJan15,15,1452921046,21
#8E5050,1163508613261735662_2557876196,FriJan15,15,1452921056,21
#B49494,1163508672517947153_1392590302,FriJan15,15,1452921063,21
#B99191,1163508736909448446_1006920836,FriJan15,15,1452921071,21
#744343,1163508835609052535_269355096,FriJan15,15,1452921083,21
#62B1B1,1163508882747455009_211667844,FriJan15,15,1452921089,21
#745B5B,1163508907881248289_749332,FriJan15,15,1452921092,21
#1E1F1F,1163508957481259629_1503447547,FriJan15,15,1452921097,21
#CCAAAA,1163509091765333330_1735736802,FriJan15,15,1452921113,21
#795050,1163509130573348664_193049062,FriJan15,15,1452921118,21
#8F8F8F,1163509180047362369_46447113,FriJan15,15,1452921124,21
#101313,1163509233015268584_359296,FriJan15,15,1452921130,21
#BB8383,1163509249162615649_1463393589,FriJan15,15,1452921132,21
#6F5959,1163509421496473280_145471924,FriJan15,15,1452921153,21
#503737,1163509441083981376_2526992030,FriJan15,15,1452921155,21
#AB7373,1163509529425908832_1527298492,FriJan15,15,1452921166,21
#333333,1163509907423352986_721076909,FriJan15,15,1452921211,21
#3E3131,1163509923991256757_270987302,FriJan15,15,1452921213,21
#341A1A,1163510331324403508_18856442,FriJan15,15,1452921261,21
#696B6B,1163510437036758138_29555580,FriJan15,15,1452921274,21
#47ACAC,1163510853877725918_143933165,FriJan15,15,1452921323,21
#99BCBC,1163510870057674968_29401529,FriJan15,15,1452921325,21
#D39191,1163511073518431531_526254906,FriJan15,15,1452921350,21
#3A2424,1163511472174932915_33066287,FriJan15,15,1452921397,21
#9C8282,1163511531331834353_29196715,FriJan15,15,1452921404,21
#545252,1163511640032280289_900197558,FriJan15,15,1452921417,21
#AE6060,1163511780634928858_26008720,FriJan15,15,1452921434,21
#293737,1163512051436474893_20469211,FriJan15,15,1452921466,21
#574545,1163512159472679784_25318549,FriJan15,15,1452921479,21
#644343,1163512306271515912_2370071788,FriJan15,15,1452921497,21
#686868,1163512344795265255_371914973,FriJan15,15,1452921501,21
#686262,1163512534217069955_179393652,FriJan15,15,1452921524,21
#616161,1163512614183224295_287811263,FriJan15,15,1452921533,21
#241212,1163512807693150221_5232745,FriJan15,15,1452921556,21
#605B5B,1163512974383082266_1646282649,FriJan15,15,1452921576,21
#523636,1163513012189976437_2613312100,FriJan15,15,1452921581,21
#C8A1A1,1163513048154224267_1197304332,FriJan15,15,1452921585,21
#6D2828,1163513069251433736_27789196,FriJan15,15,1452921588,21
#814D4D,1163513087958430335_20414587,FriJan15,15,1452921590,21
#725252,1163513096998894056_18307189,FriJan15,15,1452921591,21
#7E7B7B,1163513158203157488_2235993145,FriJan15,15,1452921598,21
#D0D0D0,1163513201822771725_1701057025,FriJan15,15,1452921603,21
#E1E2E2,1163513236165310868_2442301613,FriJan15,15,1452921607,21
#906868,1163513428950722248_383535072,FriJan15,15,1452921630,21
#793A3A,1163513615749833792_44581624,FriJan15,15,1452921653,21
#8B6F6F,1163513630087375411_2026363001,FriJan15,15,1452921654,21
#4C2525,1163513687429067207_1287275235,FriJan15,15,1452921661,21
#4F6464,1163513840131266091_2300654500,FriJan15,15,1452921679,21
#509797,1163513952593645275_2612860898,FriJan15,15,1452921693,21
#C6C7C7,1163514090150028841_470440888,FriJan15,15,1452921709,21
#AF9A9A,1163514106502593220_2291398981,FriJan15,15,1452921711,21
#CCCFCF,1163514384765771267_11920342,FriJan15,15,1452921744,21
#703E3E,1163514378937546512_2517647156,FriJan15,15,1452921744,21
#130D0D,1163514520468613888_50515665,FriJan15,15,1452921761,21
#493535,1163514621529764494_30634171,FriJan15,15,1452921773,21
#765656,1163514768230316274_320804733,FriJan15,15,1452921790,21
#5D4040,1163514792101615280_5797116,FriJan15,15,1452921793,21
#5A4141,1163514830547788043_191513271,FriJan15,15,1452921798,21
#717373,1163515002589452203_7427980,FriJan15,15,1452921818,21
#896767,1163515082505863243_298966167,FriJan15,15,1452921827,21
#3C2323,1163515283128065537_1433881414,FriJan15,15,1452921852,21
#735050,1163515502854002336_2534219468,FriJan15,15,1452921878,21
#6A3D3D,1163515667782342573_1682134388,FriJan15,15,1452921897,21
#A35E5E,1163515715621732002_255418566,FriJan15,15,1452921903,21
#896E6E,1163515769878471773_540172808,FriJan15,15,1452921909,21
#2B2121,1163515919130206246_1558004391,FriJan15,15,1452921927,21
#070606,1163515950906730866_1933959857,FriJan15,15,1452921931,21
#908282,1163515994347970151_1458771574,FriJan15,15,1452921936,21
#964949,1163516112258563072_55116886,FriJan15,15,1452921950,21
#574949,1163516186457057049_1570473112,FriJan15,15,1452921959,21
#BB8888,1163516269200661040_268281525,FriJan15,15,1452921969,21
#A15E5E,1163516443934265853_181845451,FriJan15,15,1452921990,21
#A29595,1163516554428569998_10895021,FriJan15,15,1452922003,21
#605A5A,1163516719619690916_2266137611,FriJan15,15,1452922023,21
#464D4D,1163516759047618203_532344046,FriJan15,15,1452922027,21
#171515,1163516938260828653_7183059,FriJan15,15,1452922049,21
#A6A6A6,1163516959091043163_309674329,FriJan15,15,1452922051,21
#C46D6D,1163517030502240129_1478678330,FriJan15,15,1452922060,21
#572E2E,1163517041399366409_2149153647,FriJan15,15,1452922061,21
#726262,1163517077133085230_1604726937,FriJan15,15,1452922065,21
#9E8888,1163517274100064507_697669343,FriJan15,15,1452922089,21
#412424,1163517372732213722_5668265,FriJan15,15,1452922101,21
#6C4343,1163517530243720236_1937406912,FriJan15,15,1452922119,21
#B46868,1163517619425269681_17729116,FriJan15,15,1452922130,21
#422929,1163517688522189609_17144073,FriJan15,15,1452922138,21
#9A8484,1163517725630488650_217821239,FriJan15,15,1452922143,21
#7B7676,1163517794006837875_1701057025,FriJan15,15,1452922151,21
#531C1C,1163517956484572067_1537260839,FriJan15,15,1452922170,21
#463636,1163518015214207385_2166646807,FriJan15,15,1452922177,21
#9D7C7C,1163518043109096310_470434509,FriJan15,15,1452922181,21
#172B2B,1163518065655686788_490992568,FriJan15,15,1452922183,21
#6E6666,1163518204176612980_2123502414,FriJan15,15,1452922200,21
#A76A6A,1163518225649865612_55875867,FriJan15,15,1452922202,21
#483E3E,1163518250530498810_635550889,FriJan15,15,1452922205,21
#5A5050,1163518332238063781_1483813353,FriJan15,15,1452922215,21
#6C3636,1163518392634759139_2613312100,FriJan15,15,1452922222,21
#594C4C,1163518477711867468_8821950,FriJan15,15,1452922232,21
#402121,1163518473274318606_2047236974,FriJan15,15,1452922232,21
#6A5252,1163518493929248234_1541549100,FriJan15,15,1452922234,21
#443838,1163518502273972990_376327205,FriJan15,15,1452922235,21
#5D5D5D,1163518528464975120_16903932,FriJan15,15,1452922238,21
#C97575,1163518593292922857_20379698,FriJan15,15,1452922246,21
#828C8C,1163518657320797924_1721512384,FriJan15,15,1452922254,21
#807474,1163518813676012389_43962335,FriJan15,15,1452922272,21
#373737,1163518869848285812_462039439,FriJan15,15,1452922279,21
#8A5757,1163519037650727847_1236243,FriJan15,15,1452922299,21
#4A2B2B,1163519064042476849_335877404,FriJan15,15,1452922302,21
#504141,1163519067566960200_1421418642,FriJan15,15,1452922303,21
#9D3D3D,1163519106315055551_4604731,FriJan15,15,1452922307,21
#625050,1163519185062544676_51490080,FriJan15,15,1452922317,21
#131B1B,1163519281398437982_231386173,FriJan15,15,1452922328,21
#3E3E3E,1163519595232916355_406051,FriJan15,15,1452922366,21
#474949,1163519651899247939_52692306,FriJan15,15,1452922372,21
#5A4747,1163519667795448833_2613312100,FriJan15,15,1452922374,21
#555A5A,1163519725031107697_1709957282,FriJan15,15,1452922381,21
#B38181,1163519922927623166_221093125,FriJan15,15,1452922405,21
#716666,1163519933463819380_688853228,FriJan15,15,1452922406,21
#626262,1163520049727697805_406051,FriJan15,15,1452922420,21
#913D3D,1163520088862892141_194563335,FriJan15,15,1452922424,21
#A86B6B,1163520243120789511_221093125,FriJan15,15,1452922443,21
#BE5A5A,1163520409330324967_1006920836,FriJan15,15,1452922463,21
#7B7171,1163520474140518628_1910630649,FriJan15,15,1452922470,21
#955454,1163520596740524015_1537121136,FriJan15,15,1452922485,21
#935050,1163520781895244580_703547469,FriJan15,15,1452922507,21
#D18484,1163520796099550362_564704806,FriJan15,15,1452922509,21
#A09393,1163520905309147154_2258155,FriJan15,15,1452922522,21
#747474,1163520997993412617_33661725,FriJan15,15,1452922533,21
#5B4141,1163521065490582631_2664098,FriJan15,15,1452922541,21
#D89090,1163521092886779931_221093125,FriJan15,15,1452922544,21
#857171,1163521108739317903_1665521239,FriJan15,15,1452922546,21
#4A5F5F,1163521216616360596_53515793,FriJan15,15,1452922559,21
#6B4949,1163521506634974072_985079,FriJan15,15,1452922593,21
#711D1D,1163521533206158589_1230459438,FriJan15,15,1452922597,21
#4C2E2E,1163521558470421016_483647265,FriJan15,15,1452922599,21
#6B6262,1163521588902366938_318490386,FriJan15,15,1452922603,21
